Review,Lecturer,Training_program,Facility,Others
"mở các câu lạc bộ về lập trình sẽ giúp các sinh viên đầu khoá có cách tiếp cận môn học dễ dàng cũng như cách nghiên cứu về môn học , còn các sinh viên năm 3 năm 4 sẽ có cơ hội hướng dẫn các sinh viên đầu khoá , như vậy các anh chị khoá trên sẽ nắm chặt kiến thức hơn .",0,0,0,1
có lịch học bù đã tự sắp .,0,0,0,3
điều em không hài lòng nhất đó là đôi lúc thầy dạy khó hiểu .,0,0,0,3
cám ơn ạ .,0,0,0,3
nghe kể chuyện hay nhiều trong khi học .,0,0,0,3
"hiện nay đang bước vào đợt nắng nóng , nhưng trong môt số phòng học thì doubledot quạt rất yếu gây ra nóng nực , mệt mỏi cho sinh viên và giảng viên .",0,0,0,1
dạy học nhiệt tình giải nhiều bài tập khó mà bọn em làm không ra .,0,0,0,1
không co ý kiến .,0,0,0,3
em xin hết ạ !,0,0,0,2
riêng bản thân em nhận thấy mình có thể học môn này mà không tham gia học đầy đủ trên lớp .,0,0,0,2
không thể hài lòng .,0,0,0,1
tính kỷ luật cao .,0,0,0,1
không hiểu gì khi ngồi nghe trong lớp .,0,0,0,1
hình dung chưa ?,0,0,0,2
"giáo viên giảng dạy xúc tích , dễ hiểu .",0,0,0,2
không thực tế .,0,0,0,1
sự tận tâm .,0,0,0,3
"có kiến thức nền tảng này , sinh viên có thể học thêm bất kỳ công nghệ cụ thể nào đó dễ dàng , cũng như tiếp thu thay đổi công nghệ mới nhanh chóng .",0,0,0,3
"nói chung là thua , feed môn , ráng qua 5 điểm cho khỏe .",0,0,0,1
không có gì cả ạ .,0,0,0,2
"và cuối cùng , đây cũng chỉ là tâm sự của riêng tôi , tôi không có ý gì cả , có lẽ đó cũng là chút kỷ niệm mà tôi lưu lại đối với môn học này , có lẽ vì số tôi quá đen , âu thì tôi đành cam chịu vậy hi hi rớt môn rồi , buồn quá .",0,0,0,2
sơ sài .,0,0,0,1
cô up tài liệu hướng dẫn đầy đủ .,0,0,0,2
em xin góp ý như thế ạ .,0,0,0,2
làm bài tập .,0,0,0,2
dễ .,0,0,0,2
hay rất chu đáo .,0,0,0,3
không có hoạt động không hài lòng .,0,0,0,2
"sinh viên sẽ được học nhiều kiến thức thực tế , thiết thực và hiệu quả hơn .",0,0,0,2
em xin chân thành cảm ơn ( xin lỗi vì máy không dùng được unikey ) !,0,0,0,3
"dạy tận tình , hướng dẫn sinh viên cụ thể .",0,0,0,1
nếu cảm thấy muốn học em sẽ tự lên lớp .,0,0,0,2
mong nhà trường xem xét lại .,0,0,0,1
kỹ càng .,0,0,0,3
"không quen với giọng của thầy , có thể vì chưa quen nhanh được , nên đôi lúc hơi khó hiểu .",0,0,0,1
bình thường .,0,0,0,2
không biết .,0,0,0,2
hay và sáng tạo .,0,0,0,3
em không có bất kỳ điều gì hài hòng .,0,0,0,1
em không hiểu bài nhiều .,0,0,0,1
chúng em gửi lời cám ơn đến thầy wzjwz213 !,0,0,0,3
kêu sinh viên nếu có thời gian thì đi dự seminar nhưng lại bắt viết bài thu hoạch lấy điểm .,0,0,0,1
"em không học lớp này , không hiểu sao trong danh sách khảo sát của em lại có lớp này với giảng viên này .",0,0,0,1
tụi em cũng là người đóng học phí mà .,0,0,0,1
thầy không sử dụng moodle .,0,0,0,1
trừ những điều không hài lòng một chút thì trên cả tuyệt vời colonhihi .,0,0,0,3
tạo không khí vui vẻ khi giảng dạy .,0,0,0,3
học hết môn mà chẳng biết cái gì .,0,0,0,1
khó tiếp thu !,0,0,0,1
dễ hiểu .,0,0,0,3
nâng cấp máy chiếu vì máy chiếu đã mờ !,0,0,0,2
cô rất yêu nghề và thương sinh viên .,0,0,0,3
chỉ tại em thiếu từ vựng anh văn .,0,0,0,2
hồ trợ tốt cho sinh viên tự tìm hiểu .,0,0,0,1
chả có gì hài lòng .,0,0,0,1
lớp này không phải wzjwz124 hướng dẫn thực hành .,0,0,0,1
đưa ra đề tài seminar như thách đố sinh viên vậy .,0,0,0,1
không có ý kiến nhiều .,0,0,0,2
em thấy ổn ạ .,0,0,0,2
các hoạt động hỗ trợ dạy học của cô tạo ra rất thú vị .,0,0,0,3
mạng khởi động lâu .,0,0,0,2
rất thực tiễn .,0,0,0,3
assignments given at home are good .,0,0,0,3
"vâng , may thay có một bạn đã trả lời được những gì thầy đưa ra , và thế là bạn kia rớt .",0,0,0,1
"cập nhật , cập nhật !",0,0,0,2
"thầy hiền , giảng bài tương đối dễ hiểu .",0,0,0,3
tất cả các hoạt động trên lớp .,0,0,0,2
"hòa đồng , vui vẻ .",0,0,0,3
em không có ý kiến về vấn đề này .,0,0,0,2
"nếu em muốn học , em sẽ lên lớp học .",0,0,0,2
thầy giảng bài hay !,0,0,0,1
không hài lòng gì cả .,0,0,0,1
tốn thời gian .,0,0,0,1
like ( y ) .,0,0,0,3
thầy nhiệt nhiệt tình vui tính niềm nở với sinh viên .,0,0,0,3
để dễ dàng vận dụng kiến thức trên lớp .,0,0,0,1
cơ sở vật chất .,0,0,0,2
có sự phối hợp chặt chẽ giữa giáo viên lý thuyết và thực hành .,0,0,0,1
thiếu nghiêm túc trong học tập .,0,0,0,1
"chú ý giữ sức khỏe , nhất là cổ họng colonsmile .",0,0,0,1
tôi không có ý kiến .,0,0,0,2
thay vào đó nên là báo cáo đồ án .,0,0,0,1
tôi rất hài lòng .,0,0,0,3
hoạt động tổ chức thuyết trình .,0,0,0,2
"lý do doubledot vào 2 tuần cuối kỳ , sinh viên phải làm đồ án rất nhiều môn , phải ôn thi .",0,0,0,1
"ngồi đợi thật lâu từ 9h sáng đến 2h trưa , cuối cùng cũng đã đến lượt mình .",0,0,0,1
"đối với em , em đã thấy hợp lý .",0,0,0,3
em cảm ơn .,0,0,0,2
số lượng sinh viên trong một lớp quá lớn .,0,0,0,1
giảng kỹ .,0,0,0,2
cô dạy lý thuyết rất dễ hiểu .,0,0,0,2
"kiểm tra thì cực kỳ vô lý , phải làm những bài viết loàng ngoằng chẳng khác gì học sinh cấp 3 .",0,0,0,1
very good .,0,0,0,3
nghiên cứu khoa học .,0,0,0,2
hấp dẫn .,0,0,0,3
đề kiểm tra quá dễ .,0,0,0,2
học dồn quá sức .,0,0,0,1
có một bạn trong phòng của em học thầy ở học kỳ trước hâm mộ thầy !,0,0,0,3
"thầy vui tính , dạy giỏi .",0,0,0,1
hình thức điểm danh .,0,0,0,1
thắc mắc ngay tại lớp những cái mình không hiểu .,0,0,0,2
cực hay .,0,0,0,3
em rất thích !,0,0,0,3
i love thầy !,0,0,0,3
sự thân thiện và tận tình đối với học viên .,0,0,0,3
tiến độ dạy hơi nhanh .,0,0,0,1
lên lớp không thường xuyên .,0,0,0,2
"chép bài trên bảng nhanh , giảng hơi nhanh .",0,0,0,1
đây là điều gây bức xúc với sinh viên .,0,0,0,1
"có những ví dụ sinh động , dễ hiểu .",0,0,0,3
thầy cần sử dụng micro khi giảng bài vì lớp khá đông !,0,0,0,1
điều này thật sự kích thích và dễ hiểu bài .,0,0,0,3
"bản thân em nghĩ là học lý thuyết quá nhiều , quá cứng , trong khi thực hành kỹ năng lại ít cho nên hiệu quả không nhiều , đa số sinh viên tự tìm tòi .",0,0,0,1
mọi thứ đều tốt .,0,0,0,3
"chất lượng giảng dạy tốt , em rất hài lòng với cách dạy của cô .",0,0,0,3
"cô dạy tận tụy , nhiệt tình !",0,0,0,3
"ok xem xong cài như youtube kết nối với laptop báo lỗi , cô bảo cài sai dot wtf ?",0,0,0,1
"cung cấp nhiều kiến thức mới , bổ ích .",0,0,0,1
hệ thống loa không rõ .,0,0,0,3
giải bài tập dễ hiểu .,0,0,0,3
đôi khi quá luyên thuyên các vấn đề không liên quan đến môn học .,0,0,0,2
cũng ổn .,0,0,0,2
lớp học chỉ hơi nóng .,0,0,0,3
xinh .,0,0,0,3
giúp sinh viên cảm thấy thoải mái trong giờ học .,0,0,0,3
màn hình chiếu của phòng còn mờ .,0,0,0,1
cần thêm nhiều kit để thực hành .,0,0,1,0
dù sao em cũng cám ơn thầy đã dẫn dắt bọn em ở học kỳ hai này ạ .,0,0,2,0
phòng học thực hành wzjwz18 không đảm bảo chất lượng cho việc học thực hành .,0,0,1,0
phòng máy không sử dụng được .,0,0,1,0
bổ sung thêm các trang thiết bị để đáp ứng nhu cầu môn học và cải thiện phòng lab rộng rãi hơn .,0,0,1,0
giảng viên đưa nhiều bài tập với mức độ từ dễ đến khó .,0,0,1,0
hồ bơi bẩn .,0,0,1,0
thiết bị giảng dạy chưa tốt lắm .,0,0,1,0
"sử dụng dụng cụ dạy học có chất lượng tốt , ví dụ như máy nghe tiếng anh chất lượng tốt .",0,0,1,0
phải nâng cấp quạt và máy chiếu !,0,0,1,0
tăng hiệu suất máy tính .,0,0,2,0
nên trang bị rèm che cửa .,0,0,1,0
bởi vì trong một số trường hợp sinh viên làm bài thi thì máy tính của trường không đáp ứng đủ nhu cầu của sinh viên phải đủ nhanh .,0,0,1,0
"thầy giảng nhiệt tình , truyền đạt nhiều kinh nghiệm học tập cho sinh viên .",0,0,1,0
"giảng viên nhiệt tình , luôn luôn đúng giờ , thường xuyên cho bài tập để giúp sinh viên tiến bộ hơn .",0,0,1,0
"nâng cấp cơ sở vật chất đặc biệt là loa , micro và mạng wifi .",0,0,1,0
"đồng thời , phòng học được phân bổ không hợp lý với những lớp học về trưa , phòng khá nóng bức , quạt cũng không mát , máy chiếu khá mờ và cửa khó đóng mở khi trời mưa hoặc khi quá nắng .",0,0,1,0
chiếu video lên cho sinh viên xem nhưng hệ thống âm thanh hình ảnh kém khiến sinh viên không hiểu hết được nội dung của video vào môn học .,0,0,1,0
thêm hệ thống ổ điện ngầm dưới nền nhà để tiện cho việc sinh viên có thể cắm laptop phục vụ học tập .,0,0,1,0
nên đầu tư nhiều hơn vào trang thiết bị .,0,0,1,0
"phòng thực hành thì máy bị treo , bị hư hoài , dây mạng thì cắm lúc nhận lúc không .",0,0,1,0
phòng hội trường nóng nực .,0,0,1,0
"phòng thực hành cơ bản của trường còn quá kém , vậy tăng học phí đầu năm để làm gì .",0,0,1,0
"phòng học gần công trình đang xây dựng nên rất ồn , mong trường có thể đổi phòng học khác , em xin cảm ơn !",0,0,1,0
"trang thiết bị còn kém , loa chưa đủ rõ để nghe anh văn , máy chiếu chưa nhìn rõ màu sắc .",0,0,1,0
cần trang bị thiết bị thực hành hiện đại hơn .,0,0,1,0
"lớp học sạch sẽ , thoáng mát .",0,0,3,0
nâng cao trang thiết bị phòng học .,0,0,1,0
thấy giảng dạy nói môn này muốn học thì phải có phòng thí nghiệm .,0,0,2,0
"trang thiết bị như doubledot quạt , micro , máy chiếu , phấn cần được hoàn thiện hơn .",0,0,1,0
"phòng thực hành quá nhỏ , ít thiết bị , khó khăn cho việc thực hành .",0,0,1,0
rất hay .,0,0,1,0
thiếu thiết bị thật để thực hành .,0,0,1,0
micro hay bị hú và rè .,0,0,1,0
"sửa chữa hoặc thay mới máy chiếu và loa nguyên nhân doubledot máy chiếu , chiếu hình ảnh bị nhạt màu , loa hay có trục trặc .",0,0,1,0
"cần nâng cấp dụng cụ học tập, micro , loa , máy chiếu .",0,0,1,0
cách giảng dạy của thầy rất vui .,0,0,1,0
nên đầu tư thiết bị để có thực hành .,0,0,1,0
một số phòng thì quạt đã bị hỏng .,0,0,1,0
nên nâng cao chất lượng phòng học hơn .,0,0,1,0
"máy chiếu khá mờ , âm thanh gặp nhiều vấn đề trục trặc .",0,0,1,0
"máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu .",0,0,1,0
"phòng lab khoa wzjwz16 trên tầng 3 nhà wzjwz17 quá chật chội , bụi bám lớp dày , trang thiết bị mạng đầu tư đắt tiền nhưng ít khi sử dụng tới , không kiểm tra lau chùi sẽ dẫn đến hỏng hóc , quạt không còn quay .",0,0,1,0
nên nâng cấp phòng lab .,0,0,1,0
tích cực hỗ trợ sinh viên .,0,0,1,0
"nâng cao trang thiết bị phòng học doubledot máy chiếu , quạt .",0,0,1,0
máy chiếu phòng học rất rất rất tệ !,0,0,1,0
phòng học cần lắp thêm quạt và màn che để theo dõi bài giảng của giáo viên tốt hơn .,0,0,1,0
"giảng viên tận tâm , nhiệt tình , đảm bảo giờ lên lớp hiệu quả .",0,0,1,0
"đề nghị giáo viên dạy đúng giáo trình môn học do nhà trường đưa ra , phần thi giữa kỳ thầy không dạy heapsort nhưng thi lại ra câu này 4 điểm .",0,0,1,0
phòng thực hành cần được chuyển qua một phòng lớn hơn .,0,0,1,0
thầy giải đáp các thắc mắc rất tường tận !,0,0,2,0
các thiết bị âm thanh cần được đảm bảo hơn .,0,0,1,0
"phần thi nghe , nhà trường nên trang bị hệ thống loa cho tốt , chứ máy cassette mấy bạn ngồi ở cuối lớp không nghe được gì cả quá nhỏ ồn .",0,0,1,0
"theo như yêu cầu của môn học , sinh viên phải mang lap để làm bài tập , tuy nhiên ổ cắm trong phòng chỉ có 2 ổ , không đáp ứng được nhu cầu dạy và học của giảng viên lẫn sinh viên .",0,0,1,0
hỗ trợ thêm tài liệu cho sinh viên .,0,0,1,0
môn bài tập ta thường học trong phòng với đồ lau bảng không sạch làm ảnh hưởng đến các bài tập tiếp theo khi các bạn làm đè lên phần bôi chưa sạch .,0,0,1,0
cần wifi mạnh ở dãy nhà cũ .,0,0,1,0
"phòng lab thực hành khá cũ , nhiều máy hư gây khó khăn cho sinh viên khi thực hành .",0,0,1,0
visual studio của các máy trong phòng máy đã hết hạn .,0,0,1,0
"micro và các thiết bị âm thanh , máy chiếu cần nâng cấp .",0,0,1,0
có nhiều trang thiết bị giảng dạy hơn .,0,0,1,0
máy tính khó sử dụng .,0,0,1,0
"máy nghe nên được trang bị tốt hơn , phòng học nên sáng hơn .",0,0,1,0
thầy dạy rất hay .,0,0,1,0
nâng cao chất lượng cơ sở vật chất .,0,0,1,0
hỗ trợ thêm giáo trình không phải slide cho sinh viên .,0,0,1,0
nên cho thêm bài tập .,0,0,1,0
"trang thiết bị phục vụ cho việc học còn nhiều hạn chế , cụ thể là ở tòa nhà c hầu hết các phòng không có màng che nên sinh viên không thể nhìn rõ slide để có thể học .",0,0,1,0
"phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy .",0,0,3,0
nhà trường nên cài bộ microsoft visual studio phiên bản mới hơn 2010 .,0,0,1,0
"cô rất nhiệt tình trong hoạt động giảng dạy , công bằng trong đánh giá , rất quan tâm đến sinh viên .",0,0,3,0
"em thấy bất cập là khi giải bài trên bảng ở giảng đường 1 , khoảng cách thì xa trong khi chữ viết của sinh viên lại rất mờ và nhỏ , khó có thể thấy rõ .",0,0,1,0
hỗ trợ thêm về các thiết bị dạy và học .,0,0,1,0
"phòng thực hành cần nâng cấp các bộ kit , thực hành chưa hiệu quả .",0,0,1,0
"phòng thực hành có rất nhiều máy bị hư hỏng , chúng em không thể sử dụng chuột được , visual thì phiên bản cũ quá , không còn phù hợp cho học tập nữa .",0,0,1,0
một số phòng thực hành nên thay dàn máy phù hợp hơn .,0,0,1,0
sử dụng hiệu quả ứng dụng công nghệ thông tin trong giảng dạy .,0,0,1,0
"phòng thực hành quá bé , bụi bặm , quạt không quay , đề nghị phòng đào tạo chia ca thực hành nếu không sẽ không đủ chỗ ngồi .",0,0,1,0
"thầy rất nhiệt tình , rất quan tâm sinh viên .",0,0,1,0
nhưng mà phòng thực hành hiện tại thì chỉ trang bị máy có 1 gb ram thôi .,0,0,1,0
sự nhiệt tình và tâm huyết .,0,0,1,0
"đặc biệt là khi kiểm tra nghe cuối kỳ , có thể ví von âm thanh với máy nổ .",0,0,1,0
"các máy tính của trường thường xuyên bị lỗi khi sử dụng , sinh viên thường phải mang laptop cá nhân lên làm bài hay thi cử .",0,0,1,0
thực hành chứa các kiến thức chưa học lý thuyết .,0,0,1,0
phòng máy có quá nhiều máy không sử dụng được .,0,0,1,0
cô giáo nhiệt tình khi giảng bài cho sinh viên .,0,0,1,0
