Review,Lecturer,Training_program,Facility,Others
"thầy chia sẻ nhiều điều trong thực tế .slide còn nhiêu chỗ khó hiểu nếu chỉ ở nhà đọc slide mà không lên lớp nghe giảng .giảng viên năng nổ , nhiệt tình , vui tính .phòng học được trang bị tốt hơn , đảm bảo tốt cho công tác giảng dạy .",3,1,2,3
cần phải có các thiết bị phục vụ cho môn học tốt hơn .tăng thêm tiết thực hành .còn nhiều chỗ thiếu sót .cần cải thiện hệ thống âm thanh vì đôi lúc gặp trục trặc và không rõ .,3,1,1,1
"có tâm huyết với lớp và chương trình học .nên tổ chức thêm những buổi hội thảo liên quan đến nội dung môn học .nâng cấp máy tính lên .rút kinh nghiệm về sau , em sẽ ở nhà code bài cờ tướng và đọc slide và không cần lên lớp quá chuyên cần nữa .",3,1,1,1
"hay giúp đỡ sinh viên trong quá trình học .cô cung cấp nhiều thông tin thực tế .em thấy trong lúc giảng , thầy ví dụ rất sinh động , dễ hiểu .cần nhiều tài liệu về môn học này .",3,3,1,1
tích cực hướng dẫn khi sinh viên hỏi bài .phòng máy đôi khi quá nhiều máy hoạt động không ổn .ít vận dụng nhiều vào thực tiễn .cần ôn tập kỹ trước khi thi .,3,1,1,1
"giáo viên cần thông báo đầy đủ các vấn đề sinh viên cần biết trên moodle , cung cấp các slide thực hành trước các buổi thực hành để sinh viên tìm hiểu trước .có nhiều hoạt động đan xen trong giờ học trên lớp , giúp sinh viên có tinh thần tự giác học tập .không có điều gì .nên chuyển qua phòng học khác không có máy tính và nhỏ hơn .",3,3,1,2
"thầy có thể làm thêm nhiều bài mẫu trên lớp hơn để bọn em nắm rõ bài hơn .vì đôi khi tụi em theo bài không kịp .cần thông báo rõ hình thức đánh giá môn học một cách thống nhất .cơ sở vật chất cần được cải thiện , tránh việc học ở các giảng đường .",3,1,1,1
"phòng học quá nóng , máy chiếu mờ .cách dạy và nhiều bài tập hay .chưa có diễn đàn trên courses để sinh viên có thể hỏi .english is good .",3,1,1,3
"thầy cho làm bài tập nhưng không giải , làm sinh viên không biết đúng sai như thế nào .tiếng động cơ xây dựng có lúc ồn quá .bổ sung thêm các trang thiết bị để đáp ứng nhu cầu môn học và cải thiện phòng lab rộng rãi hơn .4 tín chỉ học phần là quá ít cho các kiến thức về javabeans , jsp , servlet , html , csharp .",1,1,1,1
"bài giảng thú vị dễ hiểu , khả năng truyền đạt kiến thức tốt .giảng viên cần chú ý thêm về vấn đề lịch thi speaking , thông báo cho sinh viên biết và chuẩn bị trước nội dung thi .mở các câu lạc bộ về lập trình sẽ giúp các sinh viên đầu khoá có cách tiếp cận môn học dễ dàng cũng như cách nghiên cứu về môn học , còn các sinh viên năm 3 năm 4 sẽ có cơ hội hướng dẫn các sinh viên đầu khoá , như vậy các anh chị khoá trên sẽ nắm chặt kiến thức hơn .sửa chữa hoặc thay mới máy chiếu và loa nguyên nhân doubledot máy chiếu , chiếu hình ảnh bị nhạt màu , loa hay có trục trặc .",1,3,1,1
"thầy dạy kỹ nhiệt tình .khả năng truyền đạt của thầy chưa được tốt .đầu học kỳ , giảng viên có thông báo cuối kỳ sẽ làm đồ án , nhưng đến giờ sắp cuối kỳ rồi mà không hề có thông tin gì về đề tài của đồ án cuối kỳ .cô giảng dạy nhiệt tình , cô bài tập trên courses nhiều dù có vắng mặt hay lơ là trong lúc học vẫn nắm được bài và học tốt .quan tâm sinh viên , bám sát đề cương ôn tập .giảng viên dạy thực hành là wzjwz235 , không phải wzjwz236 !",1,,,
